agency_cd,site_no,Date,Flow,Flow_cd
USGS,08164000,1991-12-05,13,A
USGS,08164000,1991-12-06,13,A
USGS,08164000,1991-12-07,13,A
USGS,08164000,1991-12-08,13,A
USGS,08164000,1991-12-09,16,A
USGS,08164000,1991-12-10,14,A
USGS,08164000,1991-12-11,13,A
USGS,08164000,1991-12-12,13,A
USGS,08164000,1991-12-13,14,A
USGS,08164000,1991-12-14,13,A
USGS,08164000,1991-12-15,11,A
USGS,08164000,1991-12-16,11,A
USGS,08164000,1991-12-17,11,A
USGS,08164000,1991-12-18,15,A
USGS,08164000,1991-12-19,30,A
USGS,08164000,1991-12-20,59,A
USGS,08164000,1991-12-21,1030,A
USGS,08164000,1991-12-22,8040,A
USGS,08164000,1991-12-23,20900,A
USGS,08164000,1991-12-24,17500,A
USGS,08164000,1991-12-25,7630,A
USGS,08164000,1991-12-26,1220,A
USGS,08164000,1991-12-27,3590,A
USGS,08164000,1991-12-28,4520,A
USGS,08164000,1991-12-29,1430,A
USGS,08164000,1991-12-30,572,A
USGS,08164000,1991-12-31,431,A
USGS,08164000,1992-01-01,357,A
USGS,08164000,1992-01-02,307,A
USGS,08164000,1992-01-03,265,A
USGS,08164000,1992-01-04,230,A
USGS,08164000,1992-01-05,254,A
USGS,08164000,1992-01-06,730,A
USGS,08164000,1992-01-07,790,A
USGS,08164000,1992-01-08,1000,A
USGS,08164000,1992-01-09,906,A
USGS,08164000,1992-01-10,558,A
USGS,08164000,1992-01-11,359,A
USGS,08164000,1992-01-12,1240,A
USGS,08164000,1992-01-13,2870,A
USGS,08164000,1992-01-14,1270,A
USGS,08164000,1992-01-15,471,A
USGS,08164000,1992-01-16,323,A
USGS,08164000,1992-01-17,253,A
USGS,08164000,1992-01-18,733,A
USGS,08164000,1992-01-19,2710,A
USGS,08164000,1992-01-20,1770,A
USGS,08164000,1992-01-21,671,A
USGS,08164000,1992-01-22,1440,A
USGS,08164000,1992-01-23,2050,A
USGS,08164000,1992-01-24,867,A
USGS,08164000,1992-01-25,445,A
USGS,08164000,1992-01-26,392,A
USGS,08164000,1992-01-27,4130,A
USGS,08164000,1992-01-28,9980,A
USGS,08164000,1992-01-29,7550,A
USGS,08164000,1992-01-30,1130,A
USGS,08164000,1992-01-31,627,A
USGS,08164000,1992-02-01,474,A
USGS,08164000,1992-02-02,424,A
USGS,08164000,1992-02-03,2880,A
USGS,08164000,1992-02-04,10200,A
USGS,08164000,1992-02-05,15100,A
USGS,08164000,1992-02-06,12600,A
USGS,08164000,1992-02-07,5630,A
USGS,08164000,1992-02-08,966,A
USGS,08164000,1992-02-09,674,A
USGS,08164000,1992-02-10,537,A
USGS,08164000,1992-02-11,2530,A
USGS,08164000,1992-02-12,19000,A
USGS,08164000,1992-02-13,18400,A
USGS,08164000,1992-02-14,10400,A
USGS,08164000,1992-02-15,3880,A
USGS,08164000,1992-02-16,1010,A
USGS,08164000,1992-02-17,945,A
USGS,08164000,1992-02-18,688,A
USGS,08164000,1992-02-19,494,A
USGS,08164000,1992-02-20,396,A
USGS,08164000,1992-02-21,343,A
USGS,08164000,1992-02-22,1810,A
USGS,08164000,1992-02-23,6810,A
USGS,08164000,1992-02-24,5780,A
USGS,08164000,1992-02-25,7910,A
USGS,08164000,1992-02-26,11000,A
USGS,08164000,1992-02-27,8220,A
USGS,08164000,1992-02-28,1310,A
USGS,08164000,1992-02-29,783,A
USGS,08164000,1992-03-01,612,A
USGS,08164000,1992-03-02,520,A
USGS,08164000,1992-03-03,459,A
USGS,08164000,1992-03-04,529,A
USGS,08164000,1992-03-05,2410,A
USGS,08164000,1992-03-06,5380,A
USGS,08164000,1992-03-07,2450,A
USGS,08164000,1992-03-08,614,A
USGS,08164000,1992-03-09,472,A
USGS,08164000,1992-03-10,395,A
USGS,08164000,1992-03-11,345,A
USGS,08164000,1992-03-12,308,A
USGS,08164000,1992-03-13,284,A
USGS,08164000,1992-03-14,271,A
USGS,08164000,1992-03-15,260,A
USGS,08164000,1992-03-16,251,A
USGS,08164000,1992-03-17,241,A
USGS,08164000,1992-03-18,238,A
USGS,08164000,1992-03-19,232,A
USGS,08164000,1992-03-20,219,A
USGS,08164000,1992-03-21,210,A
USGS,08164000,1992-03-22,210,A
USGS,08164000,1992-03-23,207,A
USGS,08164000,1992-03-24,215,A
USGS,08164000,1992-03-25,199,A
USGS,08164000,1992-03-26,191,A
USGS,08164000,1992-03-27,184,A
USGS,08164000,1992-03-28,192,A
USGS,08164000,1992-03-29,875,A
USGS,08164000,1992-03-30,1730,A
USGS,08164000,1992-03-31,538,A
USGS,08164000,1992-04-01,309,A
USGS,08164000,1992-04-02,241,A
USGS,08164000,1992-04-03,211,A
USGS,08164000,1992-04-04,191,A
USGS,08164000,1992-04-05,973,A
USGS,08164000,1992-04-06,6340,A
USGS,08164000,1992-04-07,10600,A
USGS,08164000,1992-04-08,9750,A
USGS,08164000,1992-04-09,1500,A
USGS,08164000,1992-04-10,628,A
USGS,08164000,1992-04-11,474,A
USGS,08164000,1992-04-12,390,A
USGS,08164000,1992-04-13,341,A
USGS,08164000,1992-04-14,304,A
USGS,08164000,1992-04-15,277,A
USGS,08164000,1992-04-16,255,A
USGS,08164000,1992-04-17,1690,A
USGS,08164000,1992-04-18,10300,A
USGS,08164000,1992-04-19,14600,A
USGS,08164000,1992-04-20,10900,A
USGS,08164000,1992-04-21,3360,A
USGS,08164000,1992-04-22,910,A
USGS,08164000,1992-04-23,595,A
USGS,08164000,1992-04-24,450,A
USGS,08164000,1992-04-25,547,A
USGS,08164000,1992-04-26,3100,A
USGS,08164000,1992-04-27,2390,A
USGS,08164000,1992-04-28,617,A
USGS,08164000,1992-04-29,409,A
USGS,08164000,1992-04-30,332,A
USGS,08164000,1992-05-01,292,A
USGS,08164000,1992-05-02,264,A
USGS,08164000,1992-05-03,245,A
USGS,08164000,1992-05-04,232,A
USGS,08164000,1992-05-05,261,A
USGS,08164000,1992-05-06,648,A
USGS,08164000,1992-05-07,272,A
USGS,08164000,1992-05-08,219,A
USGS,08164000,1992-05-09,200,A
USGS,08164000,1992-05-10,190,A
USGS,08164000,1992-05-11,186,A
USGS,08164000,1992-05-12,180,A
USGS,08164000,1992-05-13,175,A
USGS,08164000,1992-05-14,169,A
USGS,08164000,1992-05-15,375,A
USGS,08164000,1992-05-16,1550,A
USGS,08164000,1992-05-17,6390,A
USGS,08164000,1992-05-18,14900,A
USGS,08164000,1992-05-19,16000,A
USGS,08164000,1992-05-20,10500,A
USGS,08164000,1992-05-21,4490,A
USGS,08164000,1992-05-22,2330,A
USGS,08164000,1992-05-23,1310,A
USGS,08164000,1992-05-24,914,A
USGS,08164000,1992-05-25,563,A
USGS,08164000,1992-05-26,425,A
USGS,08164000,1992-05-27,545,A
USGS,08164000,1992-05-28,1170,A
USGS,08164000,1992-05-29,3070,A
USGS,08164000,1992-05-30,6440,A
USGS,08164000,1992-05-31,1830,A
USGS,08164000,1992-06-01,1270,A
USGS,08164000,1992-06-02,4370,A
USGS,08164000,1992-06-03,10000,A
USGS,08164000,1992-06-04,13700,A
USGS,08164000,1992-06-05,9890,A
USGS,08164000,1992-06-06,1570,A
USGS,08164000,1992-06-07,2120,A
USGS,08164000,1992-06-08,1230,A
USGS,08164000,1992-06-09,956,A
USGS,08164000,1992-06-10,1230,A
USGS,08164000,1992-06-11,1210,A
USGS,08164000,1992-06-12,587,A
USGS,08164000,1992-06-13,735,A
USGS,08164000,1992-06-14,526,A
USGS,08164000,1992-06-15,384,A
USGS,08164000,1992-06-16,327,A
USGS,08164000,1992-06-17,292,A
USGS,08164000,1992-06-18,266,A
USGS,08164000,1992-06-19,247,A
USGS,08164000,1992-06-20,230,A
USGS,08164000,1992-06-21,213,A
USGS,08164000,1992-06-22,191,A
USGS,08164000,1992-06-23,181,A
USGS,08164000,1992-06-24,170,A
USGS,08164000,1992-06-25,157,A
USGS,08164000,1992-06-26,152,A
USGS,08164000,1992-06-27,146,A
USGS,08164000,1992-06-28,134,A
USGS,08164000,1992-06-29,132,A
USGS,08164000,1992-06-30,129,A
USGS,08164000,1992-07-01,171,A
USGS,08164000,1992-07-02,147,A
USGS,08164000,1992-07-03,163,A
USGS,08164000,1992-07-04,260,A
USGS,08164000,1992-07-05,172,A
USGS,08164000,1992-07-06,155,A
USGS,08164000,1992-07-07,133,A
USGS,08164000,1992-07-08,117,A
USGS,08164000,1992-07-09,110,A
USGS,08164000,1992-07-10,105,A
USGS,08164000,1992-07-11,111,A
USGS,08164000,1992-07-12,103,A
USGS,08164000,1992-07-13,95,A
USGS,08164000,1992-07-14,91,A
USGS,08164000,1992-07-15,88,A
USGS,08164000,1992-07-16,85,A
USGS,08164000,1992-07-17,79,A
USGS,08164000,1992-07-18,76,A
USGS,08164000,1992-07-19,73,A
USGS,08164000,1992-07-20,91,A
USGS,08164000,1992-07-21,113,A
USGS,08164000,1992-07-22,109,A
USGS,08164000,1992-07-23,109,A
USGS,08164000,1992-07-24,96,A
USGS,08164000,1992-07-25,92,A
USGS,08164000,1992-07-26,87,A
USGS,08164000,1992-07-27,75,A
USGS,08164000,1992-07-28,68,A
USGS,08164000,1992-07-29,66,A
USGS,08164000,1992-07-30,64,A
USGS,08164000,1992-07-31,61,A
USGS,08164000,1992-08-01,63,A
USGS,08164000,1992-08-02,68,A
USGS,08164000,1992-08-03,60,A
USGS,08164000,1992-08-04,56,A
USGS,08164000,1992-08-05,56,A
USGS,08164000,1992-08-06,59,A
USGS,08164000,1992-08-07,56,A
USGS,08164000,1992-08-08,51,A
USGS,08164000,1992-08-09,49,A
USGS,08164000,1992-08-10,47,A
USGS,08164000,1992-08-11,45,A
USGS,08164000,1992-08-12,46,A
USGS,08164000,1992-08-13,52,A
USGS,08164000,1992-08-14,52,A
USGS,08164000,1992-08-15,51,A
USGS,08164000,1992-08-16,48,A
USGS,08164000,1992-08-17,46,A
USGS,08164000,1992-08-18,43,A
USGS,08164000,1992-08-19,46,A
USGS,08164000,1992-08-20,47,A
USGS,08164000,1992-08-21,43,A
USGS,08164000,1992-08-22,40,A
USGS,08164000,1992-08-23,38,A
USGS,08164000,1992-08-24,36,A
USGS,08164000,1992-08-25,39,A
USGS,08164000,1992-08-26,41,A
USGS,08164000,1992-08-27,38,A
USGS,08164000,1992-08-28,34,A
USGS,08164000,1992-08-29,32,A
USGS,08164000,1992-08-30,32,A
USGS,08164000,1992-08-31,32,A
USGS,08164000,1992-09-01,35,A
USGS,08164000,1992-09-02,31,A
USGS,08164000,1992-09-03,30,A
USGS,08164000,1992-09-04,30,A
USGS,08164000,1992-09-05,28,A
USGS,08164000,1992-09-06,27,A
USGS,08164000,1992-09-07,54,A
USGS,08164000,1992-09-08,43,A
USGS,08164000,1992-09-09,35,A
USGS,08164000,1992-09-10,22,A
USGS,08164000,1992-09-11,25,A
USGS,08164000,1992-09-12,28,A
USGS,08164000,1992-09-13,22,A
USGS,08164000,1992-09-14,20,A
USGS,08164000,1992-09-15,29,A
USGS,08164000,1992-09-16,26,A
USGS,08164000,1992-09-17,26,A
USGS,08164000,1992-09-18,30,A
USGS,08164000,1992-09-19,31,A
USGS,08164000,1992-09-20,28,A
USGS,08164000,1992-09-21,28,A
USGS,08164000,1992-09-22,36,A
USGS,08164000,1992-09-23,40,A
USGS,08164000,1992-09-24,56,A
USGS,08164000,1992-09-25,49,A
USGS,08164000,1992-09-26,40,A
USGS,08164000,1992-09-27,36,A
USGS,08164000,1992-09-28,33,A
USGS,08164000,1992-09-29,30,A
USGS,08164000,1992-09-30,29,A
USGS,08164000,1992-10-01,28,A
USGS,08164000,1992-10-02,26,A
USGS,08164000,1992-10-03,27,A
USGS,08164000,1992-10-04,27,A
USGS,08164000,1992-10-05,26,A
USGS,08164000,1992-10-06,25,A
USGS,08164000,1992-10-07,26,A
USGS,08164000,1992-10-08,24,A
USGS,08164000,1992-10-09,23,A
USGS,08164000,1992-10-10,26,A
USGS,08164000,1992-10-11,25,A
USGS,08164000,1992-10-12,25,A
USGS,08164000,1992-10-13,26,A
USGS,08164000,1992-10-14,26,A
USGS,08164000,1992-10-15,24,A
USGS,08164000,1992-10-16,32,A
USGS,08164000,1992-10-17,58,A
USGS,08164000,1992-10-18,37,A
USGS,08164000,1992-10-19,34,A
USGS,08164000,1992-10-20,35,A
USGS,08164000,1992-10-21,36,A
USGS,08164000,1992-10-22,38,A
USGS,08164000,1992-10-23,39,A
USGS,08164000,1992-10-24,39,A
USGS,08164000,1992-10-25,37,A
USGS,08164000,1992-10-26,35,A
USGS,08164000,1992-10-27,34,A
USGS,08164000,1992-10-28,33,A
USGS,08164000,1992-10-29,33,A
USGS,08164000,1992-10-30,33,A
USGS,08164000,1992-10-31,33,A
USGS,08164000,1992-11-01,37,A
USGS,08164000,1992-11-02,40,A
USGS,08164000,1992-11-03,37,A
USGS,08164000,1992-11-04,39,A
USGS,08164000,1992-11-05,39,A
USGS,08164000,1992-11-06,40,A
USGS,08164000,1992-11-07,40,A
USGS,08164000,1992-11-08,40,A
USGS,08164000,1992-11-09,40,A
USGS,08164000,1992-11-10,50,A
USGS,08164000,1992-11-11,51,A
USGS,08164000,1992-11-12,52,A
USGS,08164000,1992-11-13,55,A
USGS,08164000,1992-11-14,54,A
USGS,08164000,1992-11-15,51,A
USGS,08164000,1992-11-16,52,A
USGS,08164000,1992-11-17,51,A
USGS,08164000,1992-11-18,51,A
USGS,08164000,1992-11-19,92,A
USGS,08164000,1992-11-20,864,A
USGS,08164000,1992-11-21,667,A
USGS,08164000,1992-11-22,296,A
USGS,08164000,1992-11-23,197,A
USGS,08164000,1992-11-24,130,A
USGS,08164000,1992-11-25,90,A
USGS,08164000,1992-11-26,72,A
USGS,08164000,1992-11-27,59,A
USGS,08164000,1992-11-28,52,A
USGS,08164000,1992-11-29,46,A
USGS,08164000,1992-11-30,42,A
USGS,08164000,1992-12-01,39,A
USGS,08164000,1992-12-02,37,A
USGS,08164000,1992-12-03,34,A
USGS,08164000,1992-12-04,40,A
USGS,08164000,1992-12-05,49,A
USGS,08164000,1992-12-06,49,A
USGS,08164000,1992-12-07,49,A
USGS,08164000,1992-12-08,49,A
USGS,08164000,1992-12-09,106,A
USGS,08164000,1992-12-10,117,A
USGS,08164000,1992-12-11,117,A
USGS,08164000,1992-12-12,117,A
USGS,08164000,1992-12-13,117,A
USGS,08164000,1992-12-14,120,A
USGS,08164000,1992-12-15,342,A
USGS,08164000,1992-12-16,1590,A
USGS,08164000,1992-12-17,3500,A
USGS,08164000,1992-12-18,1000,A
USGS,08164000,1992-12-19,300,A
USGS,08164000,1992-12-20,200,A
USGS,08164000,1992-12-21,130,A
USGS,08164000,1992-12-22,106,A
USGS,08164000,1992-12-23,95,A
USGS,08164000,1992-12-24,85,A
USGS,08164000,1992-12-25,80,A
USGS,08164000,1992-12-26,75,A
USGS,08164000,1992-12-27,70,A
USGS,08164000,1992-12-28,60,A
USGS,08164000,1992-12-29,60,A
USGS,08164000,1992-12-30,60,A
USGS,08164000,1992-12-31,55,A
USGS,08164000,1993-01-01,55,A
USGS,08164000,1993-01-02,55,A
USGS,08164000,1993-01-03,50,A
USGS,08164000,1993-01-04,50,A
USGS,08164000,1993-01-05,50,A
USGS,08164000,1993-01-06,59,A
USGS,08164000,1993-01-07,436,A
USGS,08164000,1993-01-08,1330,A
USGS,08164000,1993-01-09,917,A
USGS,08164000,1993-01-10,1140,A
USGS,08164000,1993-01-11,553,A
USGS,08164000,1993-01-12,266,A
USGS,08164000,1993-01-13,182,A
USGS,08164000,1993-01-14,139,A
USGS,08164000,1993-01-15,115,A
USGS,08164000,1993-01-16,101,A
USGS,08164000,1993-01-17,91,A
USGS,08164000,1993-01-18,86,A
USGS,08164000,1993-01-19,80,A
USGS,08164000,1993-01-20,128,A
USGS,08164000,1993-01-21,1260,A
USGS,08164000,1993-01-22,594,A
USGS,08164000,1993-01-23,165,A
USGS,08164000,1993-01-24,119,A
USGS,08164000,1993-01-25,96,A
USGS,08164000,1993-01-26,90,A
USGS,08164000,1993-01-27,85,A
USGS,08164000,1993-01-28,75,A
USGS,08164000,1993-01-29,75,A
USGS,08164000,1993-01-30,71,A
USGS,08164000,1993-01-31,120,A
USGS,08164000,1993-02-01,102,A
USGS,08164000,1993-02-02,78,A
USGS,08164000,1993-02-03,70,A
USGS,08164000,1993-02-04,70,A
USGS,08164000,1993-02-05,99,A
USGS,08164000,1993-02-06,236,A
USGS,08164000,1993-02-07,273,A
USGS,08164000,1993-02-08,170,A
USGS,08164000,1993-02-09,139,A
USGS,08164000,1993-02-10,2370,A
USGS,08164000,1993-02-11,2520,A
USGS,08164000,1993-02-12,1330,A
USGS,08164000,1993-02-13,458,A
USGS,08164000,1993-02-14,246,A
USGS,08164000,1993-02-15,190,A
USGS,08164000,1993-02-16,199,A
USGS,08164000,1993-02-17,617,A
USGS,08164000,1993-02-18,242,A
USGS,08164000,1993-02-19,156,A
USGS,08164000,1993-02-20,130,A
USGS,08164000,1993-02-21,117,A
USGS,08164000,1993-02-22,107,A
USGS,08164000,1993-02-23,97,A
USGS,08164000,1993-02-24,90,A
USGS,08164000,1993-02-25,92,A
USGS,08164000,1993-02-26,94,A
USGS,08164000,1993-02-27,85,A
USGS,08164000,1993-02-28,103,A
USGS,08164000,1993-03-01,95,A
USGS,08164000,1993-03-02,94,A
USGS,08164000,1993-03-03,91,A
USGS,08164000,1993-03-04,85,A
USGS,08164000,1993-03-05,76,A
USGS,08164000,1993-03-06,69,A
USGS,08164000,1993-03-07,64,A
USGS,08164000,1993-03-08,60,A
USGS,08164000,1993-03-09,57,A
USGS,08164000,1993-03-10,56,A
USGS,08164000,1993-03-11,55,A
USGS,08164000,1993-03-12,405,A
USGS,08164000,1993-03-13,1540,A
USGS,08164000,1993-03-14,1080,A
USGS,08164000,1993-03-15,587,A
USGS,08164000,1993-03-16,2910,A
USGS,08164000,1993-03-17,1500,A
USGS,08164000,1993-03-18,639,A
USGS,08164000,1993-03-19,313,A
USGS,08164000,1993-03-20,419,A
USGS,08164000,1993-03-21,976,A
USGS,08164000,1993-03-22,492,A
USGS,08164000,1993-03-23,2840,A
USGS,08164000,1993-03-24,4560,A
USGS,08164000,1993-03-25,1230,A
USGS,08164000,1993-03-26,590,A
USGS,08164000,1993-03-27,315,A
USGS,08164000,1993-03-28,230,A
USGS,08164000,1993-03-29,193,A
USGS,08164000,1993-03-30,171,A
USGS,08164000,1993-03-31,154,A
USGS,08164000,1993-04-01,139,A
USGS,08164000,1993-04-02,125,A
USGS,08164000,1993-04-03,116,A
USGS,08164000,1993-04-04,226,A
USGS,08164000,1993-04-05,260,A
USGS,08164000,1993-04-06,188,A
USGS,08164000,1993-04-07,701,A
USGS,08164000,1993-04-08,3880,A
USGS,08164000,1993-04-09,4980,A
USGS,08164000,1993-04-10,993,A
USGS,08164000,1993-04-11,381,A
USGS,08164000,1993-04-12,250,A
USGS,08164000,1993-04-13,202,A
USGS,08164000,1993-04-14,179,A
USGS,08164000,1993-04-15,207,A
USGS,08164000,1993-04-16,166,A
USGS,08164000,1993-04-17,138,A
USGS,08164000,1993-04-18,125,A
USGS,08164000,1993-04-19,117,A
USGS,08164000,1993-04-20,111,A
USGS,08164000,1993-04-21,106,A
USGS,08164000,1993-04-22,99,A
USGS,08164000,1993-04-23,96,A
USGS,08164000,1993-04-24,93,A
USGS,08164000,1993-04-25,92,A
USGS,08164000,1993-04-26,89,A
USGS,08164000,1993-04-27,85,A
USGS,08164000,1993-04-28,81,A
USGS,08164000,1993-04-29,100,A
USGS,08164000,1993-04-30,229,A
USGS,08164000,1993-05-01,551,A
USGS,08164000,1993-05-02,389,A
USGS,08164000,1993-05-03,354,A
USGS,08164000,1993-05-04,209,A
USGS,08164000,1993-05-05,880,A
USGS,08164000,1993-05-06,8960,A
USGS,08164000,1993-05-07,10300,A
USGS,08164000,1993-05-08,5750,A
USGS,08164000,1993-05-09,904,A
USGS,08164000,1993-05-10,955,A
USGS,08164000,1993-05-11,1260,A
USGS,08164000,1993-05-12,793,A
USGS,08164000,1993-05-13,305,A
USGS,08164000,1993-05-14,228,A
USGS,08164000,1993-05-15,188,A
USGS,08164000,1993-05-16,162,A
USGS,08164000,1993-05-17,143,A
USGS,08164000,1993-05-18,180,A
USGS,08164000,1993-05-19,250,A
USGS,08164000,1993-05-20,172,A
USGS,08164000,1993-05-21,137,A
USGS,08164000,1993-05-22,117,A
USGS,08164000,1993-05-23,382,A
USGS,08164000,1993-05-24,4860,A
USGS,08164000,1993-05-25,10400,A
USGS,08164000,1993-05-26,12400,A
USGS,08164000,1993-05-27,4370,A
USGS,08164000,1993-05-28,1140,A
USGS,08164000,1993-05-29,1160,A
USGS,08164000,1993-05-30,1110,A
USGS,08164000,1993-05-31,841,A
USGS,08164000,1993-06-01,569,A
USGS,08164000,1993-06-02,318,A
USGS,08164000,1993-06-03,237,A
USGS,08164000,1993-06-04,200,A
USGS,08164000,1993-06-05,174,A
USGS,08164000,1993-06-06,156,A
USGS,08164000,1993-06-07,142,A
USGS,08164000,1993-06-08,130,A
USGS,08164000,1993-06-09,119,A
USGS,08164000,1993-06-10,114,A
USGS,08164000,1993-06-11,158,A
USGS,08164000,1993-06-12,1140,A
USGS,08164000,1993-06-13,1850,A
USGS,08164000,1993-06-14,2150,A
USGS,08164000,1993-06-15,988,A
USGS,08164000,1993-06-16,749,A
USGS,08164000,1993-06-17,330,A
USGS,08164000,1993-06-18,346,A
USGS,08164000,1993-06-19,1830,A
USGS,08164000,1993-06-20,7140,A
USGS,08164000,1993-06-21,15400,A
USGS,08164000,1993-06-22,13900,A
USGS,08164000,1993-06-23,13700,A
USGS,08164000,1993-06-24,15500,A
USGS,08164000,1993-06-25,11000,A
USGS,08164000,1993-06-26,4230,A
USGS,08164000,1993-06-27,12500,A
USGS,08164000,1993-06-28,11000,A
USGS,08164000,1993-06-29,2250,A
USGS,08164000,1993-06-30,918,A
USGS,08164000,1993-07-01,642,A
USGS,08164000,1993-07-02,481,A
USGS,08164000,1993-07-03,377,A
USGS,08164000,1993-07-04,308,A
USGS,08164000,1993-07-05,270,A
USGS,08164000,1993-07-06,239,A
USGS,08164000,1993-07-07,218,A
USGS,08164000,1993-07-08,201,A
USGS,08164000,1993-07-09,186,A
USGS,08164000,1993-07-10,171,A
USGS,08164000,1993-07-11,160,A
USGS,08164000,1993-07-12,163,A
USGS,08164000,1993-07-13,149,A
USGS,08164000,1993-07-14,140,A
USGS,08164000,1993-07-15,132,A
USGS,08164000,1993-07-16,126,A
USGS,08164000,1993-07-17,119,A
USGS,08164000,1993-07-18,114,A
USGS,08164000,1993-07-19,108,A
USGS,08164000,1993-07-20,104,A
USGS,08164000,1993-07-21,103,A
USGS,08164000,1993-07-22,99,A
USGS,08164000,1993-07-23,95,A
USGS,08164000,1993-07-24,92,A
USGS,08164000,1993-07-25,90,A
USGS,08164000,1993-07-26,88,A
USGS,08164000,1993-07-27,84,A
USGS,08164000,1993-07-28,82,A
USGS,08164000,1993-07-29,80,A
USGS,08164000,1993-07-30,79,A
USGS,08164000,1993-07-31,75,A
USGS,08164000,1993-08-01,74,A
USGS,08164000,1993-08-02,72,A
USGS,08164000,1993-08-03,69,A
USGS,08164000,1993-08-04,70,A
USGS,08164000,1993-08-05,71,A
USGS,08164000,1993-08-06,68,A
USGS,08164000,1993-08-07,64,A
USGS,08164000,1993-08-08,59,A
USGS,08164000,1993-08-09,57,A
USGS,08164000,1993-08-10,54,A
USGS,08164000,1993-08-11,54,A
USGS,08164000,1993-08-12,56,A
USGS,08164000,1993-08-13,58,A
USGS,08164000,1993-08-14,53,A
USGS,08164000,1993-08-15,50,A
USGS,08164000,1993-08-16,49,A
USGS,08164000,1993-08-17,48,A
USGS,08164000,1993-08-18,46,A
USGS,08164000,1993-08-19,44,A
USGS,08164000,1993-08-20,44,A
USGS,08164000,1993-08-21,42,A
USGS,08164000,1993-08-22,41,A
USGS,08164000,1993-08-23,41,A
USGS,08164000,1993-08-24,41,A
USGS,08164000,1993-08-25,40,A
USGS,08164000,1993-08-26,39,A
USGS,08164000,1993-08-27,39,A
USGS,08164000,1993-08-28,76,A
USGS,08164000,1993-08-29,83,A
USGS,08164000,1993-08-30,70,A
USGS,08164000,1993-08-31,68,A
USGS,08164000,1993-09-01,58,A
USGS,08164000,1993-09-02,54,A
USGS,08164000,1993-09-03,47,A
USGS,08164000,1993-09-04,43,A
USGS,08164000,1993-09-05,45,A
USGS,08164000,1993-09-06,44,A
USGS,08164000,1993-09-07,35,A
USGS,08164000,1993-09-08,32,A
USGS,08164000,1993-09-09,30,A
USGS,08164000,1993-09-10,31,A
USGS,08164000,1993-09-11,31,A
USGS,08164000,1993-09-12,31,A
USGS,08164000,1993-09-13,31,A
USGS,08164000,1993-09-14,30,A
USGS,08164000,1993-09-15,30,A
USGS,08164000,1993-09-16,29,A
USGS,08164000,1993-09-17,29,A
USGS,08164000,1993-09-18,28,A
USGS,08164000,1993-09-19,28,A
USGS,08164000,1993-09-20,28,A
USGS,08164000,1993-09-21,28,A
USGS,08164000,1993-09-22,28,A
USGS,08164000,1993-09-23,28,A
USGS,08164000,1993-09-24,27,A
USGS,08164000,1993-09-25,24,A
USGS,08164000,1993-09-26,25,A
USGS,08164000,1993-09-27,25,A
USGS,08164000,1993-09-28,25,A
USGS,08164000,1993-09-29,24,A
USGS,08164000,1993-09-30,24,A
USGS,08164000,1993-10-01,24,A
USGS,08164000,1993-10-02,25,A
USGS,08164000,1993-10-03,25,A
USGS,08164000,1993-10-04,22,A
USGS,08164000,1993-10-05,22,A
USGS,08164000,1993-10-06,22,A
USGS,08164000,1993-10-07,22,A
USGS,08164000,1993-10-08,22,A
USGS,08164000,1993-10-09,22,A
USGS,08164000,1993-10-10,22,A
USGS,08164000,1993-10-11,22,A
USGS,08164000,1993-10-12,28,A
USGS,08164000,1993-10-13,31,A
USGS,08164000,1993-10-14,31,A
USGS,08164000,1993-10-15,30,A
USGS,08164000,1993-10-16,35,A
USGS,08164000,1993-10-17,32,A
USGS,08164000,1993-10-18,30,A
USGS,08164000,1993-10-19,28,A
USGS,08164000,1993-10-20,120,A
USGS,08164000,1993-10-21,122,A
USGS,08164000,1993-10-22,56,A
USGS,08164000,1993-10-23,49,A
USGS,08164000,1993-10-24,48,A
USGS,08164000,1993-10-25,39,A
USGS,08164000,1993-10-26,36,A
USGS,08164000,1993-10-27,31,A
USGS,08164000,1993-10-28,28,A
USGS,08164000,1993-10-29,29,A
USGS,08164000,1993-10-30,30,A
USGS,08164000,1993-10-31,27,A
USGS,08164000,1993-11-01,27,A
USGS,08164000,1993-11-02,26,A
USGS,08164000,1993-11-03,29,A
USGS,08164000,1993-11-04,39,A
USGS,08164000,1993-11-05,37,A
USGS,08164000,1993-11-06,35,A
USGS,08164000,1993-11-07,31,A
USGS,08164000,1993-11-08,30,A
USGS,08164000,1993-11-09,30,A
USGS,08164000,1993-11-10,30,A
USGS,08164000,1993-11-11,34,A
USGS,08164000,1993-11-12,35,A
USGS,08164000,1993-11-13,33,A
USGS,08164000,1993-11-14,32,A
USGS,08164000,1993-11-15,32,A
USGS,08164000,1993-11-16,33,A
USGS,08164000,1993-11-17,32,A
USGS,08164000,1993-11-18,32,A
USGS,08164000,1993-11-19,31,A
USGS,08164000,1993-11-20,31,A
USGS,08164000,1993-11-21,29,A
USGS,08164000,1993-11-22,28,A
USGS,08164000,1993-11-23,29,A
USGS,08164000,1993-11-24,29,A
USGS,08164000,1993-11-25,29,A
USGS,08164000,1993-11-26,29,A
USGS,08164000,1993-11-27,29,A
USGS,08164000,1993-11-28,30,A
USGS,08164000,1993-11-29,29,A
USGS,08164000,1993-11-30,29,A
USGS,08164000,1993-12-01,29,A
USGS,08164000,1993-12-02,30,A
